Bacterium_strain | Antibiotic | Year | Country | Resistance percent (DEFAULT SET TO 1)
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2013 | Hungary  | 42.8
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2013 | Poland  | 46.2
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2013 | Bulgaria  | 39.5
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2013 | Italy  | 78.8
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2013 | Cyprus  | 60.6
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2013 | Lithuania | 1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2013 | Romania  | 74.5
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2013 | Greece  | 79.6
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2013 | Croatia  | 78.4
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2013 | Iceland | 1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2013 | Luxembourg | 1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2013 | Estonia | 1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Belgium | 1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | UnitedKingdom  | 1.7
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Ireland  | 1.3
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Finland  | 0.0
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Denmark  | 0.0
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Germany  | 2.1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Sweden  | 2.8
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Netherlands  | 0.0
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Austria  | 2.7
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | CzechRepublic  | 5.1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | France  | 1.5
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Malta  | 10.0
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Norway  | 3.0
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Slovakia  | 24.4
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Slovenia  | 20.6
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Spain  | 55.1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Portugal  | 39.2
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Latvia  | 61.5
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Hungary  | 38.4
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Poland  | 38.0
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Bulgaria  | 47.1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Italy  | 86.3
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Cyprus  | 73.7
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Lithuania  | 60.0
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Romania  | 76.9
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Greece  | 82.6
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Croatia  | 80.9
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Iceland | 1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Luxembourg | 1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2014 | Estonia | 1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Belgium  | 0.0
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | UnitedKingdom  | 0.0
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Ireland  | 1.3
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Finland  | 2.4
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Denmark  | 3.3
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Germany  | 3.7
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Sweden  | 3.8
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Netherlands  | 4.1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Austria  | 4.9
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | CzechRepublic  | 5.0
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | France  | 5.2
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Malta  | 6.7
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Norway  | 9.4
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Slovakia  | 23.2
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Slovenia  | 35.5
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Spain  | 41.5
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Portugal  | 45.0
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Latvia  | 46.7
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Hungary  | 51.7
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Poland  | 54.6
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Bulgaria  | 66.1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Italy  | 72.6
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Cyprus  | 72.9
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Lithuania  | 76.7
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Romania  | 76.9
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Greece  | 82.2
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Croatia  | 87.0
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Iceland | 1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Luxembourg | 1
Acinetobacter | Fluoroquinolones, Aminoglycosides and Carbapenems | 2015 | Estonia | 1
E-coli | Aminopenicillins | 2012 | Sweden  | 28.3
E-coli | Aminopenicillins | 2012 | Finland  | 39.7
E-coli | Aminopenicillins | 2012 | Iceland  | 44.3
E-coli | Aminopenicillins | 2012 | Denmark  | 45.2
E-coli | Aminopenicillins | 2012 | Norway  | 43.2
E-coli | Aminopenicillins | 2012 | Netherlands  | 49.0
E-coli | Aminopenicillins | 2012 | Estonia  | 48.1
E-coli | Aminopenicillins | 2012 | Germany  | 49.6
E-coli | Aminopenicillins | 2012 | Austria  | 50.6
E-coli | Aminopenicillins | 2012 | Latvia  | 54.2
E-coli | Aminopenicillins | 2012 | CzechRepublic  | 56.8
E-coli | Aminopenicillins | 2012 | Slovenia  | 50.4
E-coli | Aminopenicillins | 2012 | Malta  | 54.6
E-coli | Aminopenicillins | 2012 | Croatia  | 51.4
E-coli | Aminopenicillins | 2012 | Greece  | 55.0
E-coli | Aminopenicillins | 2012 | France  | 55.2
E-coli | Aminopenicillins | 2012 | Portugal  | 59.4
E-coli | Aminopenicillins | 2012 | Belgium  | 56.3
E-coli | Aminopenicillins | 2012 | Lithuania  | 52.5
E-coli | Aminopenicillins | 2012 | Luxembourg  | 50.7
E-coli | Aminopenicillins | 2012 | Hungary  | 63.9
E-coli | Aminopenicillins | 2012 | Slovakia  | 64.9
E-coli | Aminopenicillins | 2012 | Spain  | 65.4
E-coli | Aminopenicillins | 2012 | Poland  | 63.3
E-coli | Aminopenicillins | 2012 | UnitedKingdom  | 62.7
E-coli | Aminopenicillins | 2012 | Ireland  | 67.4
E-coli | Aminopenicillins | 2012 | Bulgaria  | 71.0
E-coli | Aminopenicillins | 2012 | Italy  | 67.5
E-coli | Aminopenicillins | 2012 | Cyprus  | 70.5
E-coli | Aminopenicillins | 2012 | Romania  | 58.9
E-coli | Aminopenicillins | 2013 | Sweden  | 34.1
E-coli | Aminopenicillins | 2013 | Finland  | 37.3
E-coli | Aminopenicillins | 2013 | Iceland  | 46.3
E-coli | Aminopenicillins | 2013 | Denmark  | 46.3
E-coli | Aminopenicillins | 2013 | Norway  | 43.0
E-coli | Aminopenicillins | 2013 | Netherlands  | 47.5
E-coli | Aminopenicillins | 2013 | Estonia  | 46.4
E-coli | Aminopenicillins | 2013 | Germany  | 52.9
E-coli | Aminopenicillins | 2013 | Austria  | 51.3
E-coli | Aminopenicillins | 2013 | Latvia  | 51.9
E-coli | Aminopenicillins | 2013 | CzechRepublic  | 54.9
E-coli | Aminopenicillins | 2013 | Slovenia  | 51.5
E-coli | Aminopenicillins | 2013 | Malta  | 54.8
E-coli | Aminopenicillins | 2013 | Croatia  | 53.7
E-coli | Aminopenicillins | 2013 | Greece  | 56.4
E-coli | Aminopenicillins | 2013 | France  | 55.1
E-coli | Aminopenicillins | 2013 | Portugal  | 59.4
E-coli | Aminopenicillins | 2013 | Belgium  | 56.8
E-coli | Aminopenicillins | 2013 | Lithuania  | 54.1
E-coli | Aminopenicillins | 2013 | Luxembourg  | 54.5
E-coli | Aminopenicillins | 2013 | Hungary  | 60.9
E-coli | Aminopenicillins | 2013 | Slovakia  | 61.5
E-coli | Aminopenicillins | 2013 | Spain  | 65.1
E-coli | Aminopenicillins | 2013 | Poland  | 65.3
E-coli | Aminopenicillins | 2013 | UnitedKingdom  | 63.1
E-coli | Aminopenicillins | 2013 | Ireland  | 69.4
E-coli | Aminopenicillins | 2013 | Bulgaria  | 74.4
E-coli | Aminopenicillins | 2013 | Italy  | 65.7
E-coli | Aminopenicillins | 2013 | Cyprus  | 77.2
E-coli | Aminopenicillins | 2013 | Romania  | 67.4
E-coli | Aminopenicillins | 2014 | Sweden | 1
E-coli | Aminopenicillins | 2014 | Finland  | 34.7
E-coli | Aminopenicillins | 2014 | Iceland  | 43.0
E-coli | Aminopenicillins | 2014 | Denmark  | 44.9
E-coli | Aminopenicillins | 2014 | Norway  | 41.8
E-coli | Aminopenicillins | 2014 | Netherlands  | 46.0
E-coli | Aminopenicillins | 2014 | Estonia  | 47.1
E-coli | Aminopenicillins | 2014 | Germany  | 51.7
E-coli | Aminopenicillins | 2014 | Austria  | 50.4
E-coli | Aminopenicillins | 2014 | Latvia  | 48.4
E-coli | Aminopenicillins | 2014 | CzechRepublic  | 54.4
E-coli | Aminopenicillins | 2014 | Slovenia  | 52.6
E-coli | Aminopenicillins | 2014 | Malta  | 53.4
E-coli | Aminopenicillins | 2014 | Croatia  | 54.0
E-coli | Aminopenicillins | 2014 | Greece  | 55.7
E-coli | Aminopenicillins | 2014 | France  | 55.9
E-coli | Aminopenicillins | 2014 | Portugal  | 58.9
E-coli | Aminopenicillins | 2014 | Belgium  | 58.9
E-coli | Aminopenicillins | 2014 | Lithuania  | 57.8
E-coli | Aminopenicillins | 2014 | Luxembourg  | 59.6
E-coli | Aminopenicillins | 2014 | Hungary  | 59.1
E-coli | Aminopenicillins | 2014 | Slovakia  | 64.5
E-coli | Aminopenicillins | 2014 | Spain  | 64.9
E-coli | Aminopenicillins | 2014 | Poland  | 59.7
E-coli | Aminopenicillins | 2014 | UnitedKingdom  | 62.7
E-coli | Aminopenicillins | 2014 | Ireland  | 68.7
E-coli | Aminopenicillins | 2014 | Bulgaria  | 73.0
E-coli | Aminopenicillins | 2014 | Italy  | 65.4
E-coli | Aminopenicillins | 2014 | Cyprus  | 71.2
E-coli | Aminopenicillins | 2014 | Romania  | 68.0
E-coli | Aminopenicillins | 2015 | Sweden  | 34.1
E-coli | Aminopenicillins | 2015 | Finland  | 36.0
E-coli | Aminopenicillins | 2015 | Iceland  | 44.5
E-coli | Aminopenicillins | 2015 | Denmark  | 45.3
E-coli | Aminopenicillins | 2015 | Norway  | 45.8
E-coli | Aminopenicillins | 2015 | Netherlands  | 47.2
E-coli | Aminopenicillins | 2015 | Estonia  | 47.4
E-coli | Aminopenicillins | 2015 | Germany  | 49.3
E-coli | Aminopenicillins | 2015 | Austria  | 49.9
E-coli | Aminopenicillins | 2015 | Latvia  | 53.6
E-coli | Aminopenicillins | 2015 | CzechRepublic  | 54.3
E-coli | Aminopenicillins | 2015 | Slovenia  | 54.8
E-coli | Aminopenicillins | 2015 | Malta  | 55.0
E-coli | Aminopenicillins | 2015 | Croatia  | 55.3
E-coli | Aminopenicillins | 2015 | Greece  | 56.1
E-coli | Aminopenicillins | 2015 | France  | 57.0
E-coli | Aminopenicillins | 2015 | Portugal  | 57.8
E-coli | Aminopenicillins | 2015 | Belgium  | 58.0
E-coli | Aminopenicillins | 2015 | Lithuania  | 59.6
E-coli | Aminopenicillins | 2015 | Luxembourg  | 60.2
E-coli | Aminopenicillins | 2015 | Hungary  | 60.6
E-coli | Aminopenicillins | 2015 | Slovakia  | 62.8
E-coli | Aminopenicillins | 2015 | Spain  | 63.9
E-coli | Aminopenicillins | 2015 | Poland  | 64.7
E-coli | Aminopenicillins | 2015 | UnitedKingdom  | 65.8
E-coli | Aminopenicillins | 2015 | Ireland  | 66.2
E-coli | Aminopenicillins | 2015 | Bulgaria  | 66.4
E-coli | Aminopenicillins | 2015 | Italy  | 67.4
E-coli | Aminopenicillins | 2015 | Cyprus  | 68.3
E-coli | Aminopenicillins | 2015 | Romania  | 73.0
E-coli | Fluoroquinolones | 2012 | Iceland  | 9.7
E-coli | Fluoroquinolones | 2012 | Norway  | 11.3
E-coli | Fluoroquinolones | 2012 | Finland  | 11.7
E-coli | Fluoroquinolones | 2012 | Denmark  | 14.1
E-coli | Fluoroquinolones | 2012 | Sweden  | 11.1
E-coli | Fluoroquinolones | 2012 | Netherlands  | 15.5
E-coli | Fluoroquinolones | 2012 | Estonia  | 14.1
E-coli | Fluoroquinolones | 2012 | UnitedKingdom  | 16.6
E-coli | Fluoroquinolones | 2012 | France  | 17.8
E-coli | Fluoroquinolones | 2012 | Germany  | 21.1
E-coli | Fluoroquinolones | 2012 | Austria  | 20.6
E-coli | Fluoroquinolones | 2012 | Lithuania  | 14.7
E-coli | Fluoroquinolones | 2012 | CzechRepublic  | 21.0
E-coli | Fluoroquinolones | 2012 | Ireland  | 24.3
E-coli | Fluoroquinolones | 2012 | Croatia  | 17.0
E-coli | Fluoroquinolones | 2012 | Luxembourg  | 24.0
E-coli | Fluoroquinolones | 2012 | Slovenia  | 21.4
E-coli | Fluoroquinolones | 2012 | Belgium  | 22.2
E-coli | Fluoroquinolones | 2012 | Latvia  | 14.5
E-coli | Fluoroquinolones | 2012 | Poland  | 29.3
E-coli | Fluoroquinolones | 2012 | Hungary  | 28.9
E-coli | Fluoroquinolones | 2012 | Portugal  | 30.3
E-coli | Fluoroquinolones | 2012 | Greece  | 29.1
E-coli | Fluoroquinolones | 2012 | Romania  | 29.0
E-coli | Fluoroquinolones | 2012 | Spain  | 33.9
E-coli | Fluoroquinolones | 2012 | Bulgaria  | 34.1
E-coli | Fluoroquinolones | 2012 | Malta  | 31.9
E-coli | Fluoroquinolones | 2012 | Slovakia  | 41.3
E-coli | Fluoroquinolones | 2012 | Italy  | 42.1
E-coli | Fluoroquinolones | 2012 | Cyprus  | 42.0
E-coli | Fluoroquinolones | 2013 | Iceland  | 14.7
E-coli | Fluoroquinolones | 2013 | Norway  | 10.9
E-coli | Fluoroquinolones | 2013 | Finland  | 13.2
E-coli | Fluoroquinolones | 2013 | Denmark  | 12.4
E-coli | Fluoroquinolones | 2013 | Sweden  | 11.6
E-coli | Fluoroquinolones | 2013 | Netherlands  | 14.1
E-coli | Fluoroquinolones | 2013 | Estonia  | 11.8
E-coli | Fluoroquinolones | 2013 | UnitedKingdom  | 16.3
E-coli | Fluoroquinolones | 2013 | France  | 16.7
E-coli | Fluoroquinolones | 2013 | Germany  | 22.1
E-coli | Fluoroquinolones | 2013 | Austria  | 22.0
E-coli | Fluoroquinolones | 2013 | Lithuania  | 15.9
E-coli | Fluoroquinolones | 2013 | CzechRepublic  | 20.8
E-coli | Fluoroquinolones | 2013 | Ireland  | 24.2
E-coli | Fluoroquinolones | 2013 | Croatia  | 20.2
E-coli | Fluoroquinolones | 2013 | Luxembourg  | 27.8
E-coli | Fluoroquinolones | 2013 | Slovenia  | 19.9
E-coli | Fluoroquinolones | 2013 | Belgium  | 23.0
E-coli | Fluoroquinolones | 2013 | Latvia  | 18.7
E-coli | Fluoroquinolones | 2013 | Poland  | 27.3
E-coli | Fluoroquinolones | 2013 | Hungary  | 30.3
E-coli | Fluoroquinolones | 2013 | Portugal  | 31.6
E-coli | Fluoroquinolones | 2013 | Greece  | 30.9
E-coli | Fluoroquinolones | 2013 | Romania  | 31.0
E-coli | Fluoroquinolones | 2013 | Spain  | 34.9
E-coli | Fluoroquinolones | 2013 | Bulgaria  | 37.4
E-coli | Fluoroquinolones | 2013 | Malta  | 29.8
E-coli | Fluoroquinolones | 2013 | Slovakia  | 40.3
E-coli | Fluoroquinolones | 2013 | Italy  | 42.2
E-coli | Fluoroquinolones | 2013 | Cyprus  | 51.9
E-coli | Fluoroquinolones | 2014 | Iceland  | 7.8
E-coli | Fluoroquinolones | 2014 | Norway  | 11.0
E-coli | Fluoroquinolones | 2014 | Finland  | 11.0
E-coli | Fluoroquinolones | 2014 | Denmark  | 12.3
E-coli | Fluoroquinolones | 2014 | Sweden  | 11.3
E-coli | Fluoroquinolones | 2014 | Netherlands  | 13.3
E-coli | Fluoroquinolones | 2014 | Estonia  | 12.3
E-coli | Fluoroquinolones | 2014 | UnitedKingdom  | 16.8
E-coli | Fluoroquinolones | 2014 | France  | 17.6
E-coli | Fluoroquinolones | 2014 | Germany  | 20.6
E-coli | Fluoroquinolones | 2014 | Austria  | 19.8
E-coli | Fluoroquinolones | 2014 | Lithuania  | 12.8
E-coli | Fluoroquinolones | 2014 | CzechRepublic  | 21.6
E-coli | Fluoroquinolones | 2014 | Ireland  | 24.5
E-coli | Fluoroquinolones | 2014 | Croatia  | 20.1
E-coli | Fluoroquinolones | 2014 | Luxembourg  | 24.7
E-coli | Fluoroquinolones | 2014 | Slovenia  | 23.3
E-coli | Fluoroquinolones | 2014 | Belgium  | 26.7
E-coli | Fluoroquinolones | 2014 | Latvia  | 17.7
E-coli | Fluoroquinolones | 2014 | Poland  | 29.2
E-coli | Fluoroquinolones | 2014 | Hungary  | 28.4
E-coli | Fluoroquinolones | 2014 | Portugal  | 32.4
E-coli | Fluoroquinolones | 2014 | Greece  | 32.8
E-coli | Fluoroquinolones | 2014 | Romania  | 31.3
E-coli | Fluoroquinolones | 2014 | Spain  | 34.0
E-coli | Fluoroquinolones | 2014 | Bulgaria  | 38.6
E-coli | Fluoroquinolones | 2014 | Malta  | 29.0
E-coli | Fluoroquinolones | 2014 | Slovakia  | 43.0
E-coli | Fluoroquinolones | 2014 | Italy  | 43.9
E-coli | Fluoroquinolones | 2014 | Cyprus  | 46.4
E-coli | Fluoroquinolones | 2015 | Iceland  | 6.8
E-coli | Fluoroquinolones | 2015 | Norway  | 10.2
E-coli | Fluoroquinolones | 2015 | Finland  | 11.2
E-coli | Fluoroquinolones | 2015 | Denmark  | 11.9
E-coli | Fluoroquinolones | 2015 | Sweden  | 12.6
E-coli | Fluoroquinolones | 2015 | Netherlands  | 13.2
E-coli | Fluoroquinolones | 2015 | Estonia  | 15.2
E-coli | Fluoroquinolones | 2015 | UnitedKingdom  | 15.6
E-coli | Fluoroquinolones | 2015 | France  | 17.7
E-coli | Fluoroquinolones | 2015 | Germany  | 19.5
E-coli | Fluoroquinolones | 2015 | Austria  | 20.0
E-coli | Fluoroquinolones | 2015 | Lithuania  | 20.6
E-coli | Fluoroquinolones | 2015 | CzechRepublic  | 22.6
E-coli | Fluoroquinolones | 2015 | Ireland  | 23.1
E-coli | Fluoroquinolones | 2015 | Croatia  | 24.0
E-coli | Fluoroquinolones | 2015 | Luxembourg  | 24.2
E-coli | Fluoroquinolones | 2015 | Slovenia  | 24.6
E-coli | Fluoroquinolones | 2015 | Belgium  | 26.6
E-coli | Fluoroquinolones | 2015 | Latvia  | 27.8
E-coli | Fluoroquinolones | 2015 | Poland  | 27.9
E-coli | Fluoroquinolones | 2015 | Hungary  | 29.0
E-coli | Fluoroquinolones | 2015 | Portugal  | 29.7
E-coli | Fluoroquinolones | 2015 | Greece  | 30.6
E-coli | Fluoroquinolones | 2015 | Romania  | 30.7
E-coli | Fluoroquinolones | 2015 | Spain  | 31.6
E-coli | Fluoroquinolones | 2015 | Bulgaria  | 35.3
E-coli | Fluoroquinolones | 2015 | Malta  | 38.8
E-coli | Fluoroquinolones | 2015 | Slovakia  | 44.2
E-coli | Fluoroquinolones | 2015 | Italy  | 44.4
E-coli | Fluoroquinolones | 2015 | Cyprus  | 45.5
E-coli | Third-Generation Cephalosporins | 2012 | Iceland  | 5.1
E-coli | Third-Generation Cephalosporins | 2012 | Netherlands  | 6.0
E-coli | Third-Generation Cephalosporins | 2012 | Norway  | 4.9
E-coli | Third-Generation Cephalosporins | 2012 | Finland  | 6.2
E-coli | Third-Generation Cephalosporins | 2012 | Sweden  | 4.5
E-coli | Third-Generation Cephalosporins | 2012 | Denmark  | 7.9
E-coli | Third-Generation Cephalosporins | 2012 | Austria  | 8.7
E-coli | Third-Generation Cephalosporins | 2012 | Belgium  | 6.9
E-coli | Third-Generation Cephalosporins | 2012 | Germany  | 8.8
E-coli | Third-Generation Cephalosporins | 2012 | France  | 10.0
E-coli | Third-Generation Cephalosporins | 2012 | Malta  | 13.9
E-coli | Third-Generation Cephalosporins | 2012 | UnitedKingdom  | 13.1
E-coli | Third-Generation Cephalosporins | 2012 | Estonia  | 7.9
E-coli | Third-Generation Cephalosporins | 2012 | Ireland  | 9.2
E-coli | Third-Generation Cephalosporins | 2012 | Spain  | 13.5
E-coli | Third-Generation Cephalosporins | 2012 | Poland  | 12.9
E-coli | Third-Generation Cephalosporins | 2012 | Croatia  | 7.6
E-coli | Third-Generation Cephalosporins | 2012 | Luxembourg  | 11.4
E-coli | Third-Generation Cephalosporins | 2012 | Slovenia  | 9.5
E-coli | Third-Generation Cephalosporins | 2012 | CzechRepublic  | 11.5
E-coli | Third-Generation Cephalosporins | 2012 | Lithuania  | 4.8
E-coli | Third-Generation Cephalosporins | 2012 | Portugal  | 13.5
E-coli | Third-Generation Cephalosporins | 2012 | Hungary  | 17.4
E-coli | Third-Generation Cephalosporins | 2012 | Latvia  | 13.0
E-coli | Third-Generation Cephalosporins | 2012 | Greece  | 16.2
E-coli | Third-Generation Cephalosporins | 2012 | Romania  | 25.1
E-coli | Third-Generation Cephalosporins | 2012 | Cyprus  | 31.8
E-coli | Third-Generation Cephalosporins | 2012 | Slovakia  | 30.7
E-coli | Third-Generation Cephalosporins | 2012 | Italy  | 26.3
E-coli | Third-Generation Cephalosporins | 2012 | Bulgaria  | 38.1
